Day,Scenario,Method,QualityScore,Parameters
455,UrbanLarge,Traditional,26.16749806641923,"{'transport_cost': 144.55337466786722, 'labor_cost': 257.1676664036784, 'project_duration': 84.34782864016734, 'material_cost': 406.07053424732106, 'carbon_emission': 198.3313557535562, 'quality_index': 9.563113113611346}"
455,SuburbanSmall,OSC,6.108607913229151,"{'transport_cost': 100.8532357504173, 'labor_cost': 331.3682694135311, 'project_duration': 115.48229697527142, 'material_cost': 104.15963738118286, 'carbon_emission': 81.10904042021949, 'quality_index': 1.1452900906156116}"
455,SuburbanSmall,Traditional,23.06250238430215,"{'transport_cost': 267.9931159614758, 'labor_cost': 213.4780952163055, 'project_duration': 73.63791769565043, 'material_cost': 255.73190388407494, 'carbon_emission': 173.49077643609027, 'quality_index': 8.429626297345875}"
456,UrbanLarge,OSC,41.20845640527701,"{'transport_cost': 51.20528712179549, 'labor_cost': 172.4737052595784, 'project_duration': 72.88962920494228, 'material_cost': 215.49068941661508, 'carbon_emission': 69.40406766689327, 'quality_index': 6.974709421912801}"
456,UrbanLarge,Traditional,2.5591205781550146,"{'transport_cost': 58.562298546157336, 'labor_cost': 232.14069703252915, 'project_duration': 112.36865314577537, 'material_cost': 495.8001604710034, 'carbon_emission': 282.5297265608482, 'quality_index': 1.969584427043319}"
456,SuburbanSmall,OSC,12.9668892377083,"{'transport_cost': 191.10141004973573, 'labor_cost': 233.0019606865179, 'project_duration': 76.65413217964026, 'material_cost': 351.27482256049746, 'carbon_emission': 93.17469836762635, 'quality_index': 2.324946920846266}"
456,SuburbanSmall,Traditional,23.22672965476746,"{'transport_cost': 55.49430639949916, 'labor_cost': 297.007274257454, 'project_duration': 60.270414761888944, 'material_cost': 501.8442395714018, 'carbon_emission': 195.99683139705454, 'quality_index': 8.585420616296748}"
457,UrbanLarge,OSC,32.49924998736025,"{'transport_cost': 111.34296821609774, 'labor_cost': 157.67930452510515, 'project_duration': 47.25366238080008, 'material_cost': 134.52875299496387, 'carbon_emission': 12.10572799224529, 'quality_index': 5.4714687740798205}"
457,UrbanLarge,Traditional,5.326868449410428,"{'transport_cost': 188.3006749587091, 'labor_cost': 324.72351672455824, 'project_duration': 105.42334463185371, 'material_cost': 578.0370734937494, 'carbon_emission': 241.65976175598442, 'quality_index': 2.823613414584983}"
457,SuburbanSmall,OSC,55.32671168742513,"{'transport_cost': 223.9672953529654, 'labor_cost': 207.3551820324428, 'project_duration': 105.51804790593445, 'material_cost': 92.02092357129929, 'carbon_emission': 28.608159189977425, 'quality_index': 9.303108014002136}"
457,SuburbanSmall,Traditional,13.243280102310939,"{'transport_cost': 252.88467521042372, 'labor_cost': 168.90822057987057, 'project_duration': 42.297322377465925, 'material_cost': 418.3135226146054, 'carbon_emission': 247.0445987710263, 'quality_index': 5.424599011874823}"
458,UrbanLarge,OSC,58.84485887521677,"{'transport_cost': 214.69622717558346, 'labor_cost': 222.0834048139915, 'project_duration': 66.6778870440614, 'material_cost': 293.0761555413989, 'carbon_emission': 50.226080341584684, 'quality_index': 9.930426633657557}"
458,UrbanLarge,Traditional,1.7672772689502978,"{'transport_cost': 148.34684204727, 'labor_cost': 324.4054310939764, 'project_duration': 90.77961538746027, 'material_cost': 257.0146233373408, 'carbon_emission': 100.34046810209787, 'quality_index': 1.0857310714301116}"
458,SuburbanSmall,OSC,24.130784326992195,"{'transport_cost': 168.630383769425, 'labor_cost': 187.12673262172416, 'project_duration': 92.90654202758427, 'material_cost': 207.0016311308243, 'carbon_emission': 65.25342163806864, 'quality_index': 4.138703988921754}"
458,SuburbanSmall,Traditional,24.72127138352628,"{'transport_cost': 291.628282996333, 'labor_cost': 200.91053529682006, 'project_duration': 53.99804218130727, 'material_cost': 407.1189585722405, 'carbon_emission': 195.81863930985855, 'quality_index': 9.09307654262282}"
459,UrbanLarge,OSC,39.37783788519106,"{'transport_cost': 66.4949281880673, 'labor_cost': 171.34712398716317, 'project_duration': 78.3762390640977, 'material_cost': 189.76333497487065, 'carbon_emission': 70.96207373907401, 'quality_index': 6.66961975199775}"
459,UrbanLarge,Traditional,8.020522933759734,"{'transport_cost': 134.8933451536189, 'labor_cost': 248.78245056088159, 'project_duration': 87.16328436315658, 'material_cost': 158.53496305914507, 'carbon_emission': 195.93748512656356, 'quality_index': 3.4471238747359334}"
459,SuburbanSmall,OSC,22.285320620201848,"{'transport_cost': 153.26644992798822, 'labor_cost': 231.33563554436083, 'project_duration': 94.47047854460486, 'material_cost': 210.97926612572405, 'carbon_emission': 34.26461369954434, 'quality_index': 3.808949653849714}"
459,SuburbanSmall,Traditional,27.334236125221267,"{'transport_cost': 293.80463420736385, 'labor_cost': 337.99384755858654, 'project_duration': 101.66239889383104, 'material_cost': 584.1932751280995, 'carbon_emission': 167.80464437502323, 'quality_index': 9.940981246744734}"
460,UrbanLarge,OSC,37.54284089263714,"{'transport_cost': 249.70355192118075, 'labor_cost': 272.2834819300322, 'project_duration': 56.50026941176489, 'material_cost': 187.08700339096868, 'carbon_emission': 26.579048740378855, 'quality_index': 6.358075360194526}"
460,UrbanLarge,Traditional,19.137474865543677,"{'transport_cost': 123.75664938816031, 'labor_cost': 354.7877424093636, 'project_duration': 96.67023152161468, 'material_cost': 560.0788764672088, 'carbon_emission': 260.1008005940736, 'quality_index': 7.476966127886967}"
460,SuburbanSmall,OSC,20.585685400423134,"{'transport_cost': 142.00786855061196, 'labor_cost': 310.5729180098881, 'project_duration': 114.60205884234726, 'material_cost': 180.40770972125665, 'carbon_emission': 40.278968830356675, 'quality_index': 3.5348454292382367}"
460,SuburbanSmall,Traditional,11.191753891371329,"{'transport_cost': 194.80733086552806, 'labor_cost': 164.74560160600177, 'project_duration': 38.81320532344524, 'material_cost': 482.1914715952647, 'carbon_emission': 208.82935728459148, 'quality_index': 4.613736800087258}"
461,UrbanLarge,OSC,24.525803296036894,"{'transport_cost': 59.10736385760047, 'labor_cost': 161.9683202035886, 'project_duration': 98.30607080516421, 'material_cost': 178.9014094119895, 'carbon_emission': 55.260728907948724, 'quality_index': 4.178126389370904}"
461,UrbanLarge,Traditional,20.80476064576888,"{'transport_cost': 187.97600735200845, 'labor_cost': 275.2396714243493, 'project_duration': 50.79553089386894, 'material_cost': 190.24599797976933, 'carbon_emission': 106.16944010296609, 'quality_index': 7.434032054878653}"
461,SuburbanSmall,OSC,55.788107654882616,"{'transport_cost': 241.38756085066157, 'labor_cost': 341.0972342306263, 'project_duration': 96.75458522918328, 'material_cost': 261.9792164325585, 'carbon_emission': 45.720611089897716, 'quality_index': 9.429947786334667}"
461,SuburbanSmall,Traditional,1.250924565333569,"{'transport_cost': 244.54513419705177, 'labor_cost': 254.10031263767922, 'project_duration': 99.99945799188879, 'material_cost': 493.63881821529344, 'carbon_emission': 128.20659413218485, 'quality_index': 1.0648377833407001}"
462,UrbanLarge,OSC,25.662872947940848,"{'transport_cost': 129.77719932200654, 'labor_cost': 280.47300088491124, 'project_duration': 59.4735945591663, 'material_cost': 153.87568523687668, 'carbon_emission': 66.18559749236526, 'quality_index': 4.394980809838645}"
462,UrbanLarge,Traditional,21.997192505531867,"{'transport_cost': 289.6056432417562, 'labor_cost': 307.845532582533, 'project_duration': 109.63913488565325, 'material_cost': 286.5303454015333, 'carbon_emission': 289.17147242061367, 'quality_index': 8.49274274796285}"
462,SuburbanSmall,OSC,41.28740021899642,"{'transport_cost': 273.68543826164654, 'labor_cost': 339.837024964644, 'project_duration': 76.6104703476121, 'material_cost': 107.96616669372372, 'carbon_emission': 93.17483618985045, 'quality_index': 7.039044469982057}"
462,SuburbanSmall,Traditional,16.618710005823758,"{'transport_cost': 163.26506517232124, 'labor_cost': 244.54826634795063, 'project_duration': 72.40892021268283, 'material_cost': 177.47301177221357, 'carbon_emission': 321.7031433741272, 'quality_index': 6.741977445031118}"
463,UrbanLarge,OSC,28.621688462112672,"{'transport_cost': 235.26544966514433, 'labor_cost': 260.8672283765584, 'project_duration': 102.65341701257533, 'material_cost': 253.74403169021014, 'carbon_emission': 48.39437433994786, 'quality_index': 4.893929690050059}"
463,UrbanLarge,Traditional,5.921128533121921,"{'transport_cost': 64.65955179033185, 'labor_cost': 336.96072982716464, 'project_duration': 73.56517523372585, 'material_cost': 377.24605614395125, 'carbon_emission': 276.88066731162843, 'quality_index': 3.0697264771375012}"
463,SuburbanSmall,OSC,40.70259531551039,"{'transport_cost': 63.73512460850268, 'labor_cost': 296.70996208174273, 'project_duration': 45.99116125278171, 'material_cost': 374.75194713281553, 'carbon_emission': 41.210573387016886, 'quality_index': 6.899796589721253}"
463,SuburbanSmall,Traditional,10.234489066628669,"{'transport_cost': 231.01390375524286, 'labor_cost': 389.50825576707837, 'project_duration': 70.80319421054958, 'material_cost': 645.5409163248983, 'carbon_emission': 277.7793556375891, 'quality_index': 4.618774891189791}"
464,UrbanLarge,OSC,26.183228622278012,"{'transport_cost': 94.62498815406158, 'labor_cost': 359.36765170539496, 'project_duration': 69.00182949161253, 'material_cost': 328.79266134692256, 'carbon_emission': 60.6712219681269, 'quality_index': 4.501406933264928}"
464,UrbanLarge,Traditional,5.964893296911505,"{'transport_cost': 142.2620228698181, 'labor_cost': 151.92971181080839, 'project_duration': 61.63712589854924, 'material_cost': 361.2877966336733, 'carbon_emission': 182.96677701647155, 'quality_index': 2.7438491404285843}"
464,SuburbanSmall,OSC,22.456501321447224,"{'transport_cost': 64.21585091717299, 'labor_cost': 293.67919442827446, 'project_duration': 93.54912757955651, 'material_cost': 187.15170145566225, 'carbon_emission': 59.28752656118356, 'quality_index': 3.8527172420200912}"
464,SuburbanSmall,Traditional,4.200916422636723,"{'transport_cost': 70.6446526399288, 'labor_cost': 271.7394112665754, 'project_duration': 45.580909154823495, 'material_cost': 537.2015915882553, 'carbon_emission': 315.80960119151166, 'quality_index': 2.6484676238494487}"
465,UrbanLarge,OSC,30.42361655147605,"{'transport_cost': 165.58587534231106, 'labor_cost': 334.2328516204316, 'project_duration': 115.40075655320963, 'material_cost': 148.83913441796682, 'carbon_emission': 61.126863008378045, 'quality_index': 5.193614906795291}"
465,UrbanLarge,Traditional,10.75088895072226,"{'transport_cost': 218.18045915275292, 'labor_cost': 328.5979384343918, 'project_duration': 64.98772482876873, 'material_cost': 302.86740092427254, 'carbon_emission': 258.5669626379219, 'quality_index': 4.634329703147475}"
465,SuburbanSmall,OSC,24.029525643883307,"{'transport_cost': 295.7809981932286, 'labor_cost': 363.6444937613628, 'project_duration': 95.22270932420601, 'material_cost': 116.19606733591404, 'carbon_emission': 23.225473058850028, 'quality_index': 4.1104556747840935}"
465,SuburbanSmall,Traditional,13.237408847301092,"{'transport_cost': 207.29802878628345, 'labor_cost': 289.3494181016861, 'project_duration': 67.48790924403082, 'material_cost': 353.88757795136473, 'carbon_emission': 197.93441652506908, 'quality_index': 5.261258787481557}"
466,UrbanLarge,OSC,7.542173079381854,"{'transport_cost': 89.33213475381167, 'labor_cost': 160.16925814861372, 'project_duration': 106.2028158107773, 'material_cost': 147.1135895780491, 'carbon_emission': 26.338354731635437, 'quality_index': 1.3230458068933912}"
466,UrbanLarge,Traditional,8.927988547180487,"{'transport_cost': 254.0308620810236, 'labor_cost': 352.4496722419242, 'project_duration': 41.863515751887334, 'material_cost': 594.8090690352249, 'carbon_emission': 132.76239934898982, 'quality_index': 3.685490758747499}"
466,SuburbanSmall,OSC,14.777589443897531,"{'transport_cost': 200.58258183220102, 'labor_cost': 371.6509020036772, 'project_duration': 35.84625883175533, 'material_cost': 159.64253026418402, 'carbon_emission': 62.20928689949904, 'quality_index': 2.5960922035214002}"
466,SuburbanSmall,Traditional,10.791787725280546,"{'transport_cost': 71.86876117810718, 'labor_cost': 218.64131675156148, 'project_duration': 114.52343236338145, 'material_cost': 179.7873776990171, 'carbon_emission': 241.91140362674005, 'quality_index': 4.508144466211245}"
467,UrbanLarge,OSC,23.97977419026038,"{'transport_cost': 281.2094702340213, 'labor_cost': 235.875352150102, 'project_duration': 86.67170370932374, 'material_cost': 235.2349307376794, 'carbon_emission': 17.272737716267837, 'quality_index': 4.094614063487153}"
467,UrbanLarge,Traditional,18.17155186282819,"{'transport_cost': 120.41220832489925, 'labor_cost': 265.3882180975545, 'project_duration': 47.136153374207744, 'material_cost': 496.07274926643163, 'carbon_emission': 230.66143042623622, 'quality_index': 7.022027205849936}"
467,SuburbanSmall,OSC,46.14148224779123,"{'transport_cost': 67.03189039879577, 'labor_cost': 219.61898862533218, 'project_duration': 54.339721238027565, 'material_cost': 239.5716193615556, 'carbon_emission': 22.116964237078022, 'quality_index': 7.767147011316736}"
467,SuburbanSmall,Traditional,7.059773517506727,"{'transport_cost': 150.80990164438958, 'labor_cost': 238.2548009510005, 'project_duration': 44.23751543930214, 'material_cost': 175.0991979298401, 'carbon_emission': 294.82054981375927, 'quality_index': 3.461362760887047}"
468,UrbanLarge,OSC,31.936858544908347,"{'transport_cost': 213.35488848657303, 'labor_cost': 391.01094344075614, 'project_duration': 90.36012133491242, 'material_cost': 335.507104308161, 'carbon_emission': 23.14496872751846, 'quality_index': 5.446527557672712}"
468,UrbanLarge,Traditional,26.425604738608367,"{'transport_cost': 292.64355271211036, 'labor_cost': 261.8161001725636, 'project_duration': 90.59521049947199, 'material_cost': 511.7531665770169, 'carbon_emission': 228.5271260753948, 'quality_index': 9.807228181890038}"
468,SuburbanSmall,OSC,8.83705161970076,"{'transport_cost': 204.71726565255136, 'labor_cost': 316.87012338406976, 'project_duration': 111.45459074650267, 'material_cost': 219.31953834578792, 'carbon_emission': 88.84454008044723, 'quality_index': 1.629202045281878}"
468,SuburbanSmall,Traditional,11.381160772161833,"{'transport_cost': 123.41865168463099, 'labor_cost': 300.43457443345096, 'project_duration': 80.99576386147754, 'material_cost': 487.6365275958008, 'carbon_emission': 205.05869471834905, 'quality_index': 4.679802518384859}"
469,UrbanLarge,OSC,46.357452787998156,"{'transport_cost': 292.8091992474921, 'labor_cost': 207.89867529057608, 'project_duration': 39.30275850671039, 'material_cost': 100.93477623773155, 'carbon_emission': 52.908531859709385, 'quality_index': 7.837181757968985}"
469,UrbanLarge,Traditional,18.435791890541367,"{'transport_cost': 229.6290259071981, 'labor_cost': 326.1170922991878, 'project_duration': 62.731339276707075, 'material_cost': 357.9170719184028, 'carbon_emission': 261.79140939516526, 'quality_index': 7.220938259303182}"
469,SuburbanSmall,OSC,22.818617883166997,"{'transport_cost': 249.64002785213748, 'labor_cost': 334.5554426930263, 'project_duration': 105.2731316739815, 'material_cost': 172.77696125885106, 'carbon_emission': 72.37395839890704, 'quality_index': 3.9475226605051463}"
469,SuburbanSmall,Traditional,8.599425941902282,"{'transport_cost': 195.86396082856572, 'labor_cost': 254.40055387583095, 'project_duration': 72.26888776418369, 'material_cost': 435.1227623864794, 'carbon_emission': 195.46890218532792, 'quality_index': 3.714791049494271}"
